source,target,edge_type
U04236,H015,LOCATED_AT
U04237,BB048,LOCATED_AT
U04238,BB040,LOCATED_AT
U04239,H037,LOCATED_AT
U04240,H012,LOCATED_AT
U04241,H009,LOCATED_AT
U04242,BB025,LOCATED_AT
U04243,H041,LOCATED_AT
U04244,BB001,LOCATED_AT
U04245,BB013,LOCATED_AT
U04246,BB095,LOCATED_AT
U04247,H039,LOCATED_AT
U04248,H027,LOCATED_AT
U04249,H042,LOCATED_AT
U04250,BB074,LOCATED_AT
U04251,H008,LOCATED_AT
U04252,BB055,LOCATED_AT
U04253,BB015,LOCATED_AT
U04254,BB061,LOCATED_AT
U04255,H015,LOCATED_AT
U04256,H020,LOCATED_AT
U04257,BB026,LOCATED_AT
U04258,BB058,LOCATED_AT
U04259,H002,LOCATED_AT
U04260,BB070,LOCATED_AT
U04261,BB015,LOCATED_AT
U04262,H031,LOCATED_AT
U04263,H031,LOCATED_AT
U04264,H002,LOCATED_AT
U04265,H013,LOCATED_AT
U04266,BB011,LOCATED_AT
U04267,BB044,LOCATED_AT
U04268,BB094,LOCATED_AT
U04269,BB024,LOCATED_AT
U04270,BB096,LOCATED_AT
U04271,BB096,LOCATED_AT
U04272,BB044,LOCATED_AT
U04273,BB075,LOCATED_AT
U04274,BB075,LOCATED_AT
U04275,H023,LOCATED_AT
U04276,H024,LOCATED_AT
U04277,BB001,LOCATED_AT
U04278,BB060,LOCATED_AT
U04279,BB100,LOCATED_AT
U04280,H022,LOCATED_AT
U04281,BB081,LOCATED_AT
U04282,H028,LOCATED_AT
U04283,H018,LOCATED_AT
U04284,BB036,LOCATED_AT
U04285,BB063,LOCATED_AT
U04286,BB006,LOCATED_AT
U04287,BB014,LOCATED_AT
U04288,BB099,LOCATED_AT
U04289,H049,LOCATED_AT
U04290,H012,LOCATED_AT
U04291,BB054,LOCATED_AT
U04292,BB048,LOCATED_AT
U04293,BB040,LOCATED_AT
U04294,BB047,LOCATED_AT
U04295,BB004,LOCATED_AT
U04296,H037,LOCATED_AT
U04297,BB032,LOCATED_AT
U04298,H041,LOCATED_AT
U04299,BB051,LOCATED_AT
U04300,H011,LOCATED_AT
U04301,BB029,LOCATED_AT
U04302,BB023,LOCATED_AT
U04303,BB042,LOCATED_AT
U04304,BB021,LOCATED_AT
U04305,BB014,LOCATED_AT
U04306,H041,LOCATED_AT
U04307,BB019,LOCATED_AT
U04308,H023,LOCATED_AT
U04309,H029,LOCATED_AT
U04310,H011,LOCATED_AT
U04311,H007,LOCATED_AT
U04312,H045,LOCATED_AT
U04313,H011,LOCATED_AT
U04314,BB042,LOCATED_AT
U04315,H002,LOCATED_AT
U04316,H002,LOCATED_AT
U04317,BB050,LOCATED_AT
U04318,H034,LOCATED_AT
U04319,H042,LOCATED_AT
U04320,H034,LOCATED_AT
U04321,BB028,LOCATED_AT
U04322,BB023,LOCATED_AT
U04323,BB087,LOCATED_AT
U04324,BB001,LOCATED_AT
U04325,H041,LOCATED_AT
U04326,BB061,LOCATED_AT
U04327,H040,LOCATED_AT
U04328,H036,LOCATED_AT
U04329,H030,LOCATED_AT
U04330,BB043,LOCATED_AT
U04331,H050,LOCATED_AT
U04332,BB026,LOCATED_AT
U04333,H039,LOCATED_AT
U04334,BB065,LOCATED_AT
U04335,H032,LOCATED_AT
U04336,BB076,LOCATED_AT
U04337,H015,LOCATED_AT
U04338,H022,LOCATED_AT
U04339,H007,LOCATED_AT
U04340,BB005,LOCATED_AT
U04341,H038,LOCATED_AT
U04342,H035,LOCATED_AT
U04343,H004,LOCATED_AT
U04344,H041,LOCATED_AT
U04345,BB001,LOCATED_AT
U04346,H006,LOCATED_AT
U04347,BB060,LOCATED_AT
U04348,H033,LOCATED_AT
U04349,H048,LOCATED_AT
U04350,BB012,LOCATED_AT
U04351,BB010,LOCATED_AT
U04352,BB086,LOCATED_AT
U04353,H028,LOCATED_AT
U04354,BB016,LOCATED_AT
U04355,H050,LOCATED_AT
U04356,BB077,LOCATED_AT
U04357,BB006,LOCATED_AT
U04358,H035,LOCATED_AT
U04359,H037,LOCATED_AT
U04360,H038,LOCATED_AT
U04361,H043,LOCATED_AT
U04362,H021,LOCATED_AT
U04363,BB071,LOCATED_AT
U04364,H016,LOCATED_AT
U04365,BB018,LOCATED_AT
U04366,BB098,LOCATED_AT
U04367,BB080,LOCATED_AT
U04368,BB070,LOCATED_AT
U04369,H044,LOCATED_AT
U04370,BB026,LOCATED_AT
U04371,BB058,LOCATED_AT
U04372,BB031,LOCATED_AT
U04373,H043,LOCATED_AT
U04374,H008,LOCATED_AT
U04375,BB034,LOCATED_AT
U04376,BB034,LOCATED_AT
U04377,H013,LOCATED_AT
U04378,BB012,LOCATED_AT
U04379,H014,LOCATED_AT
U04380,BB026,LOCATED_AT
U04381,H007,LOCATED_AT
U04382,BB002,LOCATED_AT
U04383,BB084,LOCATED_AT
U04384,H041,LOCATED_AT
U04385,BB094,LOCATED_AT
U04386,H045,LOCATED_AT
U04387,H028,LOCATED_AT
U04388,BB027,LOCATED_AT
U04389,H014,LOCATED_AT
U04390,BB023,LOCATED_AT
U04391,BB085,LOCATED_AT
U04392,BB018,LOCATED_AT
U04393,H005,LOCATED_AT
U04394,BB041,LOCATED_AT
U04395,H030,LOCATED_AT
U04396,H008,LOCATED_AT
U04397,H039,LOCATED_AT
U04398,BB014,LOCATED_AT
U04399,BB095,LOCATED_AT
U04400,H037,LOCATED_AT
U04401,H015,LOCATED_AT
U04402,BB067,LOCATED_AT
U04403,BB037,LOCATED_AT
U04404,BB070,LOCATED_AT
U04405,BB083,LOCATED_AT
U04406,BB098,LOCATED_AT
U04407,BB098,LOCATED_AT
U04408,H040,LOCATED_AT
U04409,BB053,LOCATED_AT
U04410,H019,LOCATED_AT
U04411,H040,LOCATED_AT
U04412,BB057,LOCATED_AT
U04413,H009,LOCATED_AT
U04414,BB071,LOCATED_AT
U04415,BB081,LOCATED_AT
U04416,BB034,LOCATED_AT
U04417,H007,LOCATED_AT
U04418,H041,LOCATED_AT
U04419,BB086,LOCATED_AT
U04420,BB065,LOCATED_AT
U04421,BB097,LOCATED_AT
U04422,H041,LOCATED_AT
U04423,BB038,LOCATED_AT
U04424,BB077,LOCATED_AT
U04425,H025,LOCATED_AT
U04426,H036,LOCATED_AT
U04427,BB052,LOCATED_AT
U04428,H037,LOCATED_AT
U04429,H045,LOCATED_AT
U04430,H029,LOCATED_AT
U04431,BB083,LOCATED_AT
U04432,BB062,LOCATED_AT
U04433,BB057,LOCATED_AT
U04434,H035,LOCATED_AT
U04435,BB079,LOCATED_AT
U04436,H021,LOCATED_AT
U04437,H009,LOCATED_AT
U04438,BB053,LOCATED_AT
U04439,BB010,LOCATED_AT
U04440,H041,LOCATED_AT
U04441,H001,LOCATED_AT
U04442,H026,LOCATED_AT
U04443,H050,LOCATED_AT
U04444,H012,LOCATED_AT
U04445,BB005,LOCATED_AT
U04446,BB045,LOCATED_AT
U04447,BB040,LOCATED_AT
U04448,BB098,LOCATED_AT
U04449,BB066,LOCATED_AT
U04450,BB055,LOCATED_AT
U04451,H019,LOCATED_AT
U04452,BB043,LOCATED_AT
U04453,BB083,LOCATED_AT
U04454,BB056,LOCATED_AT
U04455,BB079,LOCATED_AT
U04456,BB063,LOCATED_AT
U04457,H039,LOCATED_AT
U04458,BB069,LOCATED_AT
U04459,BB033,LOCATED_AT
U04460,BB092,LOCATED_AT
U04461,BB013,LOCATED_AT
U04462,H003,LOCATED_AT
U04463,H039,LOCATED_AT
U04464,H011,LOCATED_AT
U04465,H021,LOCATED_AT
U04466,BB064,LOCATED_AT
U04467,H004,LOCATED_AT
U04468,H009,LOCATED_AT
U04469,H010,LOCATED_AT
U04470,BB061,LOCATED_AT
U04471,BB095,LOCATED_AT
U04472,BB046,LOCATED_AT
U04473,BB072,LOCATED_AT
U04474,H028,LOCATED_AT
U04475,BB021,LOCATED_AT
U04476,BB063,LOCATED_AT
U04477,BB028,LOCATED_AT
U04478,BB067,LOCATED_AT
U04479,BB061,LOCATED_AT
U04480,BB020,LOCATED_AT
U04481,H036,LOCATED_AT
U04482,H014,LOCATED_AT
U04483,BB020,LOCATED_AT
U04484,BB021,LOCATED_AT
U04485,H004,LOCATED_AT
U04486,H042,LOCATED_AT
U04487,BB046,LOCATED_AT
U04488,BB028,LOCATED_AT
U04489,H011,LOCATED_AT
U04490,H043,LOCATED_AT
U04491,H049,LOCATED_AT
U04492,BB098,LOCATED_AT
U04493,BB002,LOCATED_AT
U04494,H049,LOCATED_AT
U04495,H039,LOCATED_AT
U04496,H016,LOCATED_AT
U04497,H042,LOCATED_AT
U04498,BB089,LOCATED_AT
U04499,H026,LOCATED_AT
U04500,BB061,LOCATED_AT
U04501,H012,LOCATED_AT
U04502,H002,LOCATED_AT
U04503,BB029,LOCATED_AT
U04504,BB072,LOCATED_AT
U04505,H041,LOCATED_AT
U04506,BB001,LOCATED_AT
U04507,H021,LOCATED_AT
U04508,H013,LOCATED_AT
U04509,BB063,LOCATED_AT
U04510,BB021,LOCATED_AT
U04511,BB088,LOCATED_AT
U04512,H049,LOCATED_AT
U04513,H038,LOCATED_AT
U04514,H042,LOCATED_AT
U04515,BB065,LOCATED_AT
U04516,BB087,LOCATED_AT
U04517,H034,LOCATED_AT
U04518,BB088,LOCATED_AT
U04519,BB006,LOCATED_AT
U04520,H008,LOCATED_AT
U04521,BB059,LOCATED_AT
U04522,H006,LOCATED_AT
U04523,BB020,LOCATED_AT
U04524,H021,LOCATED_AT
U04525,H001,LOCATED_AT
U04526,H039,LOCATED_AT
U04527,H045,LOCATED_AT
U04528,H005,LOCATED_AT
U04529,BB071,LOCATED_AT
U04530,BB069,LOCATED_AT
U04531,BB074,LOCATED_AT
U04532,BB020,LOCATED_AT
U04533,H001,LOCATED_AT
U04534,BB074,LOCATED_AT
U04535,H002,LOCATED_AT
U04536,BB059,LOCATED_AT
U04537,H039,LOCATED_AT
U04538,H015,LOCATED_AT
U04539,H022,LOCATED_AT
U04540,H002,LOCATED_AT
U04541,BB012,LOCATED_AT
U04542,BB021,LOCATED_AT
U04543,BB052,LOCATED_AT
U04544,BB081,LOCATED_AT
U04545,H044,LOCATED_AT
U04546,BB038,LOCATED_AT
U04547,BB024,LOCATED_AT
U04548,H022,LOCATED_AT
U04549,BB096,LOCATED_AT
U04550,BB062,LOCATED_AT
U04551,H024,LOCATED_AT
U04552,H028,LOCATED_AT
U04553,BB019,LOCATED_AT
U04554,H016,LOCATED_AT
U04555,BB035,LOCATED_AT
U04556,H032,LOCATED_AT
U04557,H024,LOCATED_AT
U04558,H003,LOCATED_AT
U04559,H016,LOCATED_AT
U04560,H026,LOCATED_AT
U04561,BB087,LOCATED_AT
U04562,BB058,LOCATED_AT
U04563,BB079,LOCATED_AT
U04564,H015,LOCATED_AT
U04565,H039,LOCATED_AT
U04566,H046,LOCATED_AT
U04567,BB066,LOCATED_AT
U04568,H047,LOCATED_AT
U04569,H019,LOCATED_AT
U04570,BB042,LOCATED_AT
U04571,BB018,LOCATED_AT
U04572,BB060,LOCATED_AT
U04573,BB090,LOCATED_AT
U04574,H041,LOCATED_AT
U04575,H026,LOCATED_AT
U04576,H010,LOCATED_AT
U04577,BB098,LOCATED_AT
U04578,H045,LOCATED_AT
U04579,H024,LOCATED_AT
U04580,H043,LOCATED_AT
U04581,BB033,LOCATED_AT
U04582,H005,LOCATED_AT
U04583,BB072,LOCATED_AT
U04584,H012,LOCATED_AT
U04585,BB098,LOCATED_AT
U04586,BB096,LOCATED_AT
U04587,H045,LOCATED_AT
U04588,BB064,LOCATED_AT
U04589,BB040,LOCATED_AT
U04590,H005,LOCATED_AT
U04591,H035,LOCATED_AT
U04592,BB011,LOCATED_AT
U04593,H033,LOCATED_AT
U04594,BB015,LOCATED_AT
U04595,H029,LOCATED_AT
U04596,H048,LOCATED_AT
U04597,BB026,LOCATED_AT
U04598,BB061,LOCATED_AT
U04599,BB098,LOCATED_AT
U04600,BB001,LOCATED_AT
U04601,BB019,LOCATED_AT
U04602,BB085,LOCATED_AT
U04603,BB045,LOCATED_AT
U04604,H039,LOCATED_AT
U04605,H003,LOCATED_AT
U04606,H028,LOCATED_AT
U04607,H020,LOCATED_AT
U04608,H019,LOCATED_AT
U04609,H026,LOCATED_AT
U04610,H041,LOCATED_AT
U04611,BB029,LOCATED_AT
U04612,BB088,LOCATED_AT
U04613,BB082,LOCATED_AT
U04614,H039,LOCATED_AT
U04615,H021,LOCATED_AT
U04616,BB080,LOCATED_AT
U04617,BB057,LOCATED_AT
U04618,BB056,LOCATED_AT
U04619,BB056,LOCATED_AT
U04620,BB055,LOCATED_AT
U04621,H008,LOCATED_AT
U04622,BB061,LOCATED_AT
U04623,H006,LOCATED_AT
U04624,H046,LOCATED_AT
U04625,H006,LOCATED_AT
U04626,H012,LOCATED_AT
U04627,BB054,LOCATED_AT
U04628,BB082,LOCATED_AT
U04629,BB047,LOCATED_AT
U04630,BB100,LOCATED_AT
U04631,BB055,LOCATED_AT
U04632,H015,LOCATED_AT
U04633,H030,LOCATED_AT
U04634,BB084,LOCATED_AT
U04635,H042,LOCATED_AT
U04636,BB071,LOCATED_AT
U04637,H032,LOCATED_AT
U04638,BB024,LOCATED_AT
U04639,H014,LOCATED_AT
U04640,BB078,LOCATED_AT
U04641,BB067,LOCATED_AT
U04642,H025,LOCATED_AT
U04643,H001,LOCATED_AT
U04644,H050,LOCATED_AT
U04645,BB051,LOCATED_AT
U04646,H036,LOCATED_AT
U04647,BB048,LOCATED_AT
U04648,H025,LOCATED_AT
U04649,BB043,LOCATED_AT
U04650,BB077,LOCATED_AT
U04651,H028,LOCATED_AT
U04652,H040,LOCATED_AT
U04653,H043,LOCATED_AT
U04654,BB098,LOCATED_AT
U04655,BB096,LOCATED_AT
U04656,BB032,LOCATED_AT
U04657,BB083,LOCATED_AT
U04658,H048,LOCATED_AT
U04659,H008,LOCATED_AT
U04660,H050,LOCATED_AT
U04661,H034,LOCATED_AT
U04662,BB095,LOCATED_AT
U04663,BB061,LOCATED_AT
U04664,H044,LOCATED_AT
U04665,BB027,LOCATED_AT
U04666,BB041,LOCATED_AT
U04667,H034,LOCATED_AT
U04668,H042,LOCATED_AT
U04669,H032,LOCATED_AT
U04670,H015,LOCATED_AT
U04671,H013,LOCATED_AT
U04672,H006,LOCATED_AT
U04673,H049,LOCATED_AT
U04674,H007,LOCATED_AT
U04675,BB092,LOCATED_AT
U04676,H012,LOCATED_AT
U04677,BB099,LOCATED_AT
U04678,H031,LOCATED_AT
U04679,BB066,LOCATED_AT
U04680,BB098,LOCATED_AT
U04681,BB068,LOCATED_AT
U04682,BB002,LOCATED_AT
U04683,H050,LOCATED_AT
U04684,BB092,LOCATED_AT
U04685,BB056,LOCATED_AT
U04686,H013,LOCATED_AT
U04687,H042,LOCATED_AT
U04688,BB013,LOCATED_AT
U04689,H048,LOCATED_AT
U04690,H035,LOCATED_AT
U04691,H022,LOCATED_AT
U04692,BB054,LOCATED_AT
U04693,BB047,LOCATED_AT
U04694,BB030,LOCATED_AT
U04695,BB100,LOCATED_AT
U04696,H036,LOCATED_AT
U04697,BB028,LOCATED_AT
U04698,BB087,LOCATED_AT
U04699,BB094,LOCATED_AT
U04700,BB049,LOCATED_AT
U04701,BB026,LOCATED_AT
U04702,BB078,LOCATED_AT
U04703,BB056,LOCATED_AT
U04704,BB002,LOCATED_AT
U04705,H008,LOCATED_AT
U04706,H017,LOCATED_AT
U04707,BB025,LOCATED_AT
U04708,BB042,LOCATED_AT
U04709,H019,LOCATED_AT
U04710,BB046,LOCATED_AT
U04711,H045,LOCATED_AT
U04712,H030,LOCATED_AT
U04713,BB034,LOCATED_AT
U04714,BB087,LOCATED_AT
U04715,H003,LOCATED_AT
U04716,H015,LOCATED_AT
U04717,H032,LOCATED_AT
U04718,H035,LOCATED_AT
U04719,H034,LOCATED_AT
U04720,BB091,LOCATED_AT
U04721,BB082,LOCATED_AT
U04722,H039,LOCATED_AT
U04723,H005,LOCATED_AT
U04724,H048,LOCATED_AT
U04725,H005,LOCATED_AT
U04726,BB087,LOCATED_AT
U04727,BB018,LOCATED_AT
U04728,BB017,LOCATED_AT
U04729,H012,LOCATED_AT
U04730,H008,LOCATED_AT
U04731,H017,LOCATED_AT
U04732,BB015,LOCATED_AT
U04733,BB060,LOCATED_AT
U04734,H046,LOCATED_AT
U04735,BB073,LOCATED_AT
U04736,BB041,LOCATED_AT
U04737,BB087,LOCATED_AT
U04738,H049,LOCATED_AT
U04739,H038,LOCATED_AT
U04740,BB019,LOCATED_AT
U04741,H006,LOCATED_AT
U04742,H029,LOCATED_AT
U04743,BB052,LOCATED_AT
U04744,BB086,LOCATED_AT
U04745,BB011,LOCATED_AT
U04746,BB088,LOCATED_AT
U04747,BB045,LOCATED_AT
U04748,BB032,LOCATED_AT
U04749,H030,LOCATED_AT
U04750,H038,LOCATED_AT
U04751,BB091,LOCATED_AT
U04752,H042,LOCATED_AT
U04753,BB097,LOCATED_AT
U04754,BB029,LOCATED_AT
U04755,H033,LOCATED_AT
U04756,BB037,LOCATED_AT
U04757,H022,LOCATED_AT
U04758,BB055,LOCATED_AT
U04759,BB058,LOCATED_AT
U04760,BB084,LOCATED_AT
U04761,BB093,LOCATED_AT
U04762,H031,LOCATED_AT
U04763,H046,LOCATED_AT
U04764,BB088,LOCATED_AT
U04765,BB032,LOCATED_AT
U04766,H011,LOCATED_AT
U04767,BB025,LOCATED_AT
U04768,BB095,LOCATED_AT
U04769,BB048,LOCATED_AT
U04770,H006,LOCATED_AT
U04771,BB063,LOCATED_AT
U04772,H041,LOCATED_AT
U04773,BB074,LOCATED_AT
U04774,BB065,LOCATED_AT
U04775,BB034,LOCATED_AT
U04776,BB045,LOCATED_AT
U04777,BB089,LOCATED_AT
U04778,H022,LOCATED_AT
U04779,BB085,LOCATED_AT
U04780,BB088,LOCATED_AT
U04781,H026,LOCATED_AT
U04782,BB052,LOCATED_AT
U04783,H048,LOCATED_AT
U04784,BB015,LOCATED_AT
U04785,H050,LOCATED_AT
U04786,BB051,LOCATED_AT
U04787,H032,LOCATED_AT
U04788,H034,LOCATED_AT
U04789,BB025,LOCATED_AT
U04790,BB055,LOCATED_AT
U04791,BB017,LOCATED_AT
U04792,H016,LOCATED_AT
U04793,BB009,LOCATED_AT
U04794,BB023,LOCATED_AT
U04795,BB030,LOCATED_AT
U04796,BB022,LOCATED_AT
U04797,H017,LOCATED_AT
U04798,BB035,LOCATED_AT
U04799,H020,LOCATED_AT
U04800,BB076,LOCATED_AT
U04801,BB033,LOCATED_AT
U04802,H030,LOCATED_AT
U04803,BB014,LOCATED_AT
U04804,BB020,LOCATED_AT
U04805,BB093,LOCATED_AT
U04806,BB028,LOCATED_AT
U04807,H029,LOCATED_AT
U04808,BB095,LOCATED_AT
U04809,H030,LOCATED_AT
U04810,H029,LOCATED_AT
U04811,H016,LOCATED_AT
U04812,BB068,LOCATED_AT
U04813,BB092,LOCATED_AT
U04814,BB040,LOCATED_AT
U04815,BB061,LOCATED_AT
U04816,H021,LOCATED_AT
U04817,H019,LOCATED_AT
U04818,H045,LOCATED_AT
U04819,BB041,LOCATED_AT
U04820,H039,LOCATED_AT
U04821,BB078,LOCATED_AT
U04822,H005,LOCATED_AT
U04823,H005,LOCATED_AT
U04824,H028,LOCATED_AT
U04825,H025,LOCATED_AT
U04826,BB039,LOCATED_AT
U04827,BB053,LOCATED_AT
U04828,BB044,LOCATED_AT
U04829,BB094,LOCATED_AT
U04830,BB049,LOCATED_AT
U04831,BB068,LOCATED_AT
U04832,BB036,LOCATED_AT
U04833,BB060,LOCATED_AT
U04834,H023,LOCATED_AT
U04835,BB071,LOCATED_AT
U04836,H048,LOCATED_AT
U04837,BB099,LOCATED_AT
U04838,H025,LOCATED_AT
U04839,BB037,LOCATED_AT
U04840,H009,LOCATED_AT
U04841,H016,LOCATED_AT
U04842,BB069,LOCATED_AT
U04843,BB082,LOCATED_AT
U04844,BB022,LOCATED_AT
U04845,H002,LOCATED_AT
U04846,BB028,LOCATED_AT
U04847,H001,LOCATED_AT
U04848,BB019,LOCATED_AT
U04849,BB037,LOCATED_AT
U04850,H037,LOCATED_AT
U04851,BB095,LOCATED_AT
U04852,H020,LOCATED_AT
U04853,BB043,LOCATED_AT
U04854,H038,LOCATED_AT
U04855,H010,LOCATED_AT
U04856,BB011,LOCATED_AT
U04857,BB093,LOCATED_AT
U04858,H037,LOCATED_AT
U04859,BB025,LOCATED_AT
U04860,BB062,LOCATED_AT
U04861,BB036,LOCATED_AT
U04862,H018,LOCATED_AT
U04863,BB041,LOCATED_AT
U04864,BB096,LOCATED_AT
U04865,BB058,LOCATED_AT
U04866,H032,LOCATED_AT
U04867,BB058,LOCATED_AT
U04868,H002,LOCATED_AT
U04869,BB057,LOCATED_AT
U04870,H001,LOCATED_AT
U04871,H029,LOCATED_AT
U04872,H048,LOCATED_AT
U04873,H026,LOCATED_AT
U04874,BB046,LOCATED_AT
U04875,BB067,LOCATED_AT
U04876,H034,LOCATED_AT
U04877,BB007,LOCATED_AT
U04878,BB036,LOCATED_AT
U04879,BB032,LOCATED_AT
U04880,H021,LOCATED_AT
U04881,H050,LOCATED_AT
U04882,BB007,LOCATED_AT
U04883,BB090,LOCATED_AT
U04884,BB060,LOCATED_AT
U04885,H003,LOCATED_AT
U04886,BB097,LOCATED_AT
U04887,BB072,LOCATED_AT
U04888,H043,LOCATED_AT
U04889,BB040,LOCATED_AT
U04890,BB010,LOCATED_AT
U04891,BB063,LOCATED_AT
U04892,H044,LOCATED_AT
U04893,H025,LOCATED_AT
U04894,BB040,LOCATED_AT
U04895,H028,LOCATED_AT
U04896,H046,LOCATED_AT
U04897,H026,LOCATED_AT
U04898,H030,LOCATED_AT
U04899,H047,LOCATED_AT
U04900,BB096,LOCATED_AT
U04901,BB005,LOCATED_AT
U04902,H017,LOCATED_AT
U04903,H002,LOCATED_AT
U04904,H045,LOCATED_AT
U04905,H007,LOCATED_AT
U04906,BB064,LOCATED_AT
U04907,H028,LOCATED_AT
U04908,BB047,LOCATED_AT
U04909,H017,LOCATED_AT
U04910,BB047,LOCATED_AT
U04911,BB096,LOCATED_AT
U04912,BB041,LOCATED_AT
U04913,BB074,LOCATED_AT
U04914,BB076,LOCATED_AT
U04915,BB050,LOCATED_AT
U04916,BB058,LOCATED_AT
U04917,H023,LOCATED_AT
U04918,BB060,LOCATED_AT
U04919,BB022,LOCATED_AT
U04920,H039,LOCATED_AT
U04921,BB071,LOCATED_AT
U04922,H013,LOCATED_AT
U04923,H021,LOCATED_AT
U04924,BB044,LOCATED_AT
U04925,H016,LOCATED_AT
U04926,H027,LOCATED_AT
U04927,BB017,LOCATED_AT
U04928,H031,LOCATED_AT
U04929,H001,LOCATED_AT
U04930,H048,LOCATED_AT
U04931,H013,LOCATED_AT
U04932,H050,LOCATED_AT
U04933,H017,LOCATED_AT
U04934,H050,LOCATED_AT
U04935,H022,LOCATED_AT
U04936,BB063,LOCATED_AT
U04937,H024,LOCATED_AT
U04938,H040,LOCATED_AT
U04939,BB057,LOCATED_AT
U04940,H019,LOCATED_AT
U04941,H037,LOCATED_AT
U04942,H023,LOCATED_AT
U04943,BB084,LOCATED_AT
U04944,H012,LOCATED_AT
U04945,H037,LOCATED_AT
U04946,BB027,LOCATED_AT
U04947,BB091,LOCATED_AT
U04948,H042,LOCATED_AT
U04949,H047,LOCATED_AT
U04950,H040,LOCATED_AT
U04951,H034,LOCATED_AT
U04952,H013,LOCATED_AT
U04953,H009,LOCATED_AT
U04954,BB080,LOCATED_AT
U04955,BB049,LOCATED_AT
U04956,H040,LOCATED_AT
U04957,H015,LOCATED_AT
U04958,H035,LOCATED_AT
U04959,H026,LOCATED_AT
U04960,H029,LOCATED_AT
U04961,BB042,LOCATED_AT
U04962,BB053,LOCATED_AT
U04963,H017,LOCATED_AT
U04964,H014,LOCATED_AT
U04965,BB056,LOCATED_AT
U04966,BB093,LOCATED_AT
U04967,BB022,LOCATED_AT
U04968,H036,LOCATED_AT
U04969,H025,LOCATED_AT
U04970,BB075,LOCATED_AT
U04971,H034,LOCATED_AT
U04972,H043,LOCATED_AT
U04973,BB073,LOCATED_AT
U04974,BB066,LOCATED_AT
U04975,BB006,LOCATED_AT
U04976,BB037,LOCATED_AT
U04977,BB086,LOCATED_AT
U04978,H018,LOCATED_AT
U04979,BB071,LOCATED_AT
U04980,BB061,LOCATED_AT
U04981,H035,LOCATED_AT
U04982,BB082,LOCATED_AT
U04983,BB095,LOCATED_AT
U04984,BB091,LOCATED_AT
U04985,H020,LOCATED_AT
U04986,BB084,LOCATED_AT
U04987,BB007,LOCATED_AT
U04988,H008,LOCATED_AT
U04989,H007,LOCATED_AT
U04990,BB050,LOCATED_AT
U04991,H009,LOCATED_AT
U04992,BB048,LOCATED_AT
U04993,H035,LOCATED_AT
U04994,BB028,LOCATED_AT
U04995,BB073,LOCATED_AT
U04996,H024,LOCATED_AT
U04997,BB005,LOCATED_AT
U04998,H034,LOCATED_AT
U04999,H011,LOCATED_AT
U05000,H017,LOCATED_AT
E00001,H009,AT_HOSPITAL
E00002,H050,AT_HOSPITAL
E00003,H030,AT_HOSPITAL
E00004,H006,AT_HOSPITAL
E00005,H043,AT_HOSPITAL
E00006,H037,AT_HOSPITAL
E00007,H032,AT_HOSPITAL
E00008,H005,AT_HOSPITAL
E00009,H044,AT_HOSPITAL
E00010,H020,AT_HOSPITAL
E00011,H043,AT_HOSPITAL
E00012,H006,AT_HOSPITAL
E00013,H015,AT_HOSPITAL
E00014,H043,AT_HOSPITAL
E00015,H030,AT_HOSPITAL
E00016,H030,AT_HOSPITAL
E00017,H032,AT_HOSPITAL
E00018,H028,AT_HOSPITAL
E00019,H016,AT_HOSPITAL
E00020,H027,AT_HOSPITAL
E00021,H023,AT_HOSPITAL
E00022,H010,AT_HOSPITAL
E00023,H048,AT_HOSPITAL
E00024,H023,AT_HOSPITAL
E00025,H048,AT_HOSPITAL
E00026,H030,AT_HOSPITAL
E00027,H029,AT_HOSPITAL
E00028,H041,AT_HOSPITAL
E00029,H004,AT_HOSPITAL
E00030,H028,AT_HOSPITAL
E00031,H031,AT_HOSPITAL
E00032,H050,AT_HOSPITAL
E00033,H022,AT_HOSPITAL
E00034,H048,AT_HOSPITAL
E00035,H035,AT_HOSPITAL
E00036,H013,AT_HOSPITAL
E00037,H043,AT_HOSPITAL
E00038,H025,AT_HOSPITAL
E00039,H031,AT_HOSPITAL
E00040,H032,AT_HOSPITAL
E00041,H023,AT_HOSPITAL
E00042,H003,AT_HOSPITAL
E00043,H015,AT_HOSPITAL
E00044,H011,AT_HOSPITAL
E00045,H012,AT_HOSPITAL
E00046,H007,AT_HOSPITAL
E00047,H005,AT_HOSPITAL
E00048,H021,AT_HOSPITAL
E00049,H026,AT_HOSPITAL
E00050,H003,AT_HOSPITAL
E00051,H010,AT_HOSPITAL
E00052,H040,AT_HOSPITAL
E00053,H001,AT_HOSPITAL
E00054,H019,AT_HOSPITAL
E00055,H028,AT_HOSPITAL
E00056,H036,AT_HOSPITAL
E00057,H031,AT_HOSPITAL
E00058,H034,AT_HOSPITAL
E00059,H050,AT_HOSPITAL
E00060,H048,AT_HOSPITAL
E00061,H004,AT_HOSPITAL
E00062,H018,AT_HOSPITAL
E00063,H022,AT_HOSPITAL
E00064,H025,AT_HOSPITAL
E00065,H011,AT_HOSPITAL
E00066,H024,AT_HOSPITAL
E00067,H003,AT_HOSPITAL
E00068,H028,AT_HOSPITAL
E00069,H039,AT_HOSPITAL
E00070,H050,AT_HOSPITAL
E00071,H023,AT_HOSPITAL
E00072,H014,AT_HOSPITAL
E00073,H047,AT_HOSPITAL
E00074,H024,AT_HOSPITAL
